threshold,signal_yield,background_yield,signal_efficiency,background_efficiency,signal_over_background,signal_over_sqrt_background,asimov_significance,background_neff
0.0011480504462053121,184878.0,379929.0,1.0,0.9690953844584168,0.48661197223691793,299.9397409534404,8.486625504016413,379929.0
0.00116458798797786,184877.0,379353.0,0.9999945910275966,0.96762616536367,0.4873481954801992,300.16574144261165,8.497966168582206,379353.0
0.0011795433633912575,184877.0,378782.0,0.9999945910275966,0.9661696999068985,0.4880828550459103,300.39190067697024,8.509279144427051,378782.0
0.0011942919120642582,184877.0,378199.0,0.9999945910275966,0.9646826257189863,0.48883524282190066,300.62334105518903,8.520861367496483,378199.0
0.0012112940566477571,184877.0,377622.0,0.9999945910275966,0.9632108558966446,0.48958217476735993,300.85292706647414,8.532355855124875,377622.0
0.0012259965537696014,184877.0,377047.0,0.9999945910275966,0.9617441875294928,0.49032879190127493,301.08224135663005,8.543841768721569,377047.0
0.0012420888048536667,184877.0,376469.0,0.9999945910275966,0.960269866979556,0.4910816030005127,301.3132813500357,8.555419198060518,376469.0
0.001257895252781827,184877.0,375892.0,0.9999945910275966,0.9587980971572141,0.491835420812361,301.54445293111735,8.567008317808632,375892.0
0.00127379042852318,184877.0,375315.0,0.9999945910275966,0.9573263273348722,0.49259155642593555,301.77615740372477,8.578629262735397,375315.0
0.0012903534871565592,184877.0,374738.0,0.9999945910275966,0.9558545575125305,0.49335002054768934,302.0083968183586,8.590282165581312,374738.0
0.001307595861704369,184877.0,374161.0,0.9999945910275966,0.9543827876901886,0.49411082395011774,302.2411732365826,8.601967159851426,374161.0
0.001327354694101191,184877.0,373586.0,0.9999945910275966,0.9529161193230369,0.4948713281546953,302.47367907845404,8.613643709677778,373586.0
0.0013474026981515944,184877.0,373007.0,0.9999945910275966,0.951439248045505,0.495639492020257,302.70834538583347,8.625433960321192,373007.0
0.0013678591689684628,184877.0,372430.0,0.9999945910275966,0.9499674782231632,0.49640737856778455,302.94274529599863,8.637216037288928,372430.0
0.0013901585966475888,184877.0,371854.0,0.9999945910275966,0.9484982591284163,0.497176311132864,303.17728291102304,8.649010242785115,371854.0
0.0014119720418197088,184877.0,371276.0,0.9999945910275966,0.9470239385784796,0.4979503118973486,303.4131833204452,8.660878227325892,371276.0
0.0014338707537434841,184877.0,370699.0,0.9999945910275966,0.9455521687561377,0.4987253809694658,303.649225682352,8.672758615780406,370699.0
0.0014563648259215097,184877.0,370122.0,0.9999945910275966,0.9440803989337959,0.49950286662235693,303.88581979510246,8.684672051411459,370122.0
0.0014787220600358704,184877.0,369546.0,0.9999945910275966,0.9426111798390491,0.5002814263988786,304.12255632942697,8.696597940373056,369546.0
