threshold,signal_yield,background_yield,signal_efficiency,background_efficiency,background_neff,s_over_b,asimov_z_bkg_syst_0,asimov_z_bkg_syst_0.0001,asimov_z_bkg_syst_0.01,asimov_z_bkg_syst_0.05,asimov_z_bkg_syst_0.1
0.585,573.4968200001366,136816079.9999204,0.8402027282858806,0.11533369893755487,45215.99999998283,4.191735503607985e-06,0.04903002776864521,0.03186137489026893,0.00045236456166940724,0.00016761235264483728,7.200849861568474e-05
0.5855,573.3528320001366,136640581.6665865,0.839991778362147,0.11518575673704169,45157.99999998227,4.196065510019282e-06,0.049049186317243115,0.031884158147519624,0.00038368319678538823,8.392106998639599e-05,7.484755513534057e-05
0.586,573.1645400001365,136446928.33325252,0.8397159207695725,0.11502251017095817,45093.99999998166,4.200640842571863e-06,0.04906786122142329,0.03191039999045805,0.00041749944530738504,8.40125760728702e-05,0.00014828674643089216
0.5865,573.0020920001365,136256300.8332519,0.8394779259838218,0.11486181433246972,45030.99999998106,4.205325467490612e-06,0.04908825636040603,0.031936864756323916,0.00043991206374530915,5.5580852968943666e-05,0.00017080871057418635
0.587,572.8211840001364,136080802.49991798,0.839212886336054,0.11471387213195654,44972.99999998051,4.209419502802253e-06,0.04910439165942689,0.031958942016630985,0.0004317922488615206,9.603160905656324e-05,2.12025274103774e-05
0.5875,572.6956560001364,135878071.66658399,0.8390289812743376,0.11454297338308786,44905.99999997987,4.214776151706144e-06,0.0491302412161318,0.03198988648742508,0.0004661175237162732,8.429528053087467e-05,0.00016809697877953188
0.588,572.5553600001364,135684418.33325002,0.8388234403230074,0.11437972681700435,44841.999999979256,4.219757633436598e-06,0.04915324457789176,0.032017922659379514,0.0004120477845260068,8.11135092514564e-05,4.2197501430151825e-05
0.5885,572.3596840001363,135481687.49991602,0.838536764785626,0.11420882806813568,44774.99999997862,4.224627656785653e-06,0.049173195396696075,0.03204337176545044,0.0003943198262164617,0.00017745685878366686,4.22462014853205e-05
0.589,572.2083120001363,135294085.83324873,0.8383149969170856,0.11405068295724227,44712.999999978034,4.229366778865623e-06,0.04919426199782713,0.032069575427479256,0.0004398103187068763,0.0001790006363659239,0.00019020019074790775
0.5895,572.0532480001363,135085303.33324805,0.8380878200761418,0.11387468275318349,44643.99999997737,4.234755623925367e-06,0.04921892206884394,0.03210140517040991,0.0004388747747847074,8.469486753006065e-05,0.00022943873845864492
0.59,571.8464960001362,134870469.16658068,0.8377849176215499,0.1136935810939346,44572.999999976695,4.239968167485496e-06,0.04924030374290872,0.03212898730666634,0.0003674062647970351,5.96649718108073e-05,4.2399606031955134e-05
0.5905,571.6397440001361,134622350.83324653,0.8374820151669582,0.1134844214311401,44490.99999997592,4.246246930483427e-06,0.04926784014632537,0.032164894512671405,0.00033968675542610395,0.0001994852898825067,4.246239343203507e-05
0.591,571.4477600001361,134407516.66657916,0.8372007486019802,0.1133033197718912,44419.99999997523,4.251605670371175e-06,0.04929063900464453,0.03219390761481277,0.00037458176642539057,3.813519578097603e-05,0.0001157062329354039
0.5915,571.244700000136,134207811.66657855,0.8369032551197919,0.11313497175061761,44353.999999974636,4.256419152555125e-06,0.04930977014861523,0.032221284851949396,0.0004039816060936537,0.00019271334172039017,0.0002282150594388889
0.592,571.049024000136,134026261.66657884,0.8366165795824104,0.11298192809491507,44293.99999997466,4.260724852721415e-06,0.049326253790960624,0.032243704209654105,0.00039060273284320516,8.521424886930461e-05,5.8845949731651216e-05
0.5925,570.868116000136,133847737.49991247,0.8363515399346426,0.11283143516680758,44234.99999997468,4.2650561500937534e-06,0.049343501169809754,0.03226734744028406,0.0004901611224454095,0.00020177227193199138,4.265048493297024e-05
0.593,570.6909000001359,133654084.16657946,0.8360919092592782,0.11266818860072488,44170.9999999747,4.269909921262538e-06,0.04936390652706671,0.03229437222043347,0.0004680034867431953,8.539794908878357e-05,4.269902246532678e-05
0.5935,570.5136840001359,133454379.16657978,0.8358322785839138,0.11249984057945209,44104.999999974716,4.274971623733771e-06,0.04938548708539816,0.03232127757849478,0.00042127797853561805,8.549918250692577e-05,4.274963930299998e-05
0.594,570.3696960001358,133306113.3332467,0.8356213286601804,0.11237485492729501,44055.99999997474,4.278646205626678e-06,0.049400472215037856,0.032341972989548134,0.00037655800169112243,0.00021929084689199782,0.0002632421748607935
0.5945,570.2294000001358,133121537.49991366,0.8354157877088502,0.11221926054399743,43994.99999997475,4.2835247452013965e-06,0.04942254807004728,0.03236909633131025,0.00036072897024933085,8.567024387090176e-05,4.2835170201500015e-05
0.595,569.9931120001357,132946039.16658062,0.8350696134750311,0.11207131834348498,43936.999999974774,4.2874019833410586e-06,0.049434665027375896,0.03239012755904131,0.0003610032918536002,8.57477881255918e-05,0.0001459181038741889
